sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.025;56;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;KLH@20;TimeDependentAgentBoulware@21;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.0;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.964;56;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;NiceTitForTat@22;TimeDependentAgentBoulware@23;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.614;26;;60rounds;Yes;No;2;0.51846;0.91167;0.06766;0.42922;1.43013;Agent21@24;TimeDependentAgentConceder@25;0.9116666666666667;0.5184584092227681;0.9116666666666667;0.5184584092227681;0.9116666666666667;0.0;0.0;0.0;0.9116666666666667;0.5184584092227681;party1_utility.xml;party2_utility.xml
0.011;31;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;TimeDependentAgentBoulware@26;TimeDependentAgentConceder@27;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.003;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@28;TimeDependentAgentConceder@29;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.094;10;;60rounds;Yes;No;2;0.68524;0.75500;0.12667;0.24517;1.44024;IAMhaggler2012@30;TimeDependentAgentConceder@31;0.755;0.6852359027985925;0.755;0.6852359027985925;0.0;0.0;0.0;0.0;0.755;0.6852359027985925;party1_utility.xml;party2_utility.xml
0.017;40;;60rounds;Yes;No;2;0.31340;0.98750;0.00000;0.64764;1.30090;KLH@32;TimeDependentAgentConceder@33;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.31340277591324467;0.0;0.0;0.0;0.0;0.9874999999999999;0.31340277591324467;party1_utility.xml;party2_utility.xml
0.155;10;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;NiceTitForTat@34;TimeDependentAgentConceder@35;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.603;18;;60rounds;Yes;No;2;0.66845;0.86917;0.02068;0.27339;1.53762;Agent21@36;IAMhaggler2012@37;0.8691666666666665;0.6684535901130682;0.8691666666666665;0.6684535901130682;0.8691666666666665;0.0;0.0;0.0;0.8691666666666665;0.6684535901130682;party1_utility.xml;party2_utility.xml
0.748;47;;60rounds;Yes;No;2;0.67354;0.86583;0.01950;0.26753;1.53938;TimeDependentAgentBoulware@38;IAMhaggler2012@39;0.8658333333333332;0.6735423305803265;0.8658333333333332;0.6735423305803265;0.0;0.0;0.0;0.0;0.8658333333333332;0.6735423305803265;party1_utility.xml;party2_utility.xml
0.037;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@40;IAMhaggler2012@41;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.355;17;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@42;IAMhaggler2012@43;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.123;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@44;IAMhaggler2012@45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.117;61;;60rounds;Yes;No;2;0.70959;0.72000;0.16091;0.22842;1.42959;NiceTitForTat@46;IAMhaggler2012@47;0.72;0.7095925567495615;0.72;0.7095925567495615;0.0;0.0;0.0;0.0;0.72;0.7095925567495615;party1_utility.xml;party2_utility.xml
1.025;45;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;Agent21@48;KLH@49;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.022;52;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;TimeDependentAgentBoulware@50;KLH@51;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.007;18;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TimeDependentAgentConceder@52;KLH@53;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
1.046;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;IAMhaggler2012@54;KLH@55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.023;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@56;KLH@57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.776;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;NiceTitForTat@58;KLH@59;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;0.0;0.0;0.6583333333333334;0.9401512488914268;party1_utility.xml;party2_utility.xml
1.750;44;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;Agent21@60;NiceTitForTat@61;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.722;50;;60rounds;Yes;No;2;0.77250;0.88764;0.02068;0.04279;1.66014;TimeDependentAgentBoulware@62;NiceTitForTat@63;0.7725;0.8876372684293143;0.7725;0.8876372684293143;0.0;0.0;0.0;0.0;0.7725;0.8876372684293143;party1_utility.xml;party2_utility.xml
0.295;18;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TimeDependentAgentConceder@64;NiceTitForTat@65;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.238;10;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@66;NiceTitForTat@67;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.803;61;;60rounds;Yes;No;2;0.32074;0.93667;0.05136;0.62646;1.25740;KLH@68;NiceTitForTat@69;0.9366666666666666;0.3207375465597058;0.9366666666666666;0.3207375465597058;0.0;0.0;0.0;0.0;0.9366666666666666;0.3207375465597058;party1_utility.xml;party2_utility.xml
1.434;61;;60rounds;Yes;No;2;0.78500;0.88030;0.02381;0.04826;1.66530;NiceTitForTat@70;NiceTitForTat@71;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.8803024977828533;0.0;0.0;0.0;0.0;0.7850000000000001;0.8803024977828533;party1_utility.xml;party2_utility.xml
