sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.177;7;;60rounds;Yes;No;2;0.77250;0.88764;0.02068;0.04279;1.66014;BayesianAgent@40;NiceTitForTat@41;0.7725;0.8876372684293143;0.7725;0.8876372684293143;0.0;0.0;0.0;0.0;0.7725;0.8876372684293143;party1_utility.xml;party2_utility.xml
0.753;46;;60rounds;Yes;No;2;0.73255;0.81833;0.06027;0.19883;1.55089;BoulwareNegotiationParty@42;IAMhaggler2011@43;0.8183333333333335;0.732553347071756;0.8183333333333335;0.732553347071756;0.8183333333333335;0.0;0.0;0.0;0.8183333333333335;0.732553347071756;party1_utility.xml;party2_utility.xml
0.108;12;;60rounds;Yes;No;2;0.62833;0.75667;0.21514;0.23258;1.38500;ConcederNegotiationParty@44;IAMhaggler2011@45;0.6283333333333334;0.7566704304037415;0.6283333333333334;0.7566704304037415;0.6283333333333334;0.0;0.0;0.0;0.6283333333333334;0.7566704304037415;party1_utility.xml;party2_utility.xml
2.215;61;;60rounds;Yes;No;2;0.70417;0.71160;0.17620;0.23153;1.41577;NiceTitForTat@46;IAMhaggler2011@47;0.7041666666666666;0.7116004929794348;0.7041666666666666;0.7116004929794348;0.0;0.0;0.0;0.0;0.7041666666666666;0.7116004929794348;party1_utility.xml;party2_utility.xml
0.281;14;;60rounds;Yes;No;2;0.77250;0.88764;0.02068;0.04279;1.66014;IAMhaggler2011@48;IAMhaggler2011@49;0.7725;0.8876372684293143;0.7725;0.8876372684293143;0.0;0.0;0.0;0.0;0.7725;0.8876372684293143;party1_utility.xml;party2_utility.xml
1.170;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@50;IAMhaggler2011@51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.950;30;;60rounds;Yes;No;2;0.76209;0.81500;0.06766;0.16915;1.57709;Agent21@52;IAMhaggler2011@53;0.815;0.7620935529492956;0.815;0.7620935529492956;0.815;0.0;0.0;0.0;0.815;0.7620935529492956;party1_utility.xml;party2_utility.xml
0.333;14;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;BayesianAgent@54;IAMhaggler2011@55;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.022;52;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BoulwareNegotiationParty@56;Gahboninho@57;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.005;10;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;ConcederNegotiationParty@58;Gahboninho@59;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.800;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;NiceTitForTat@60;Gahboninho@61;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.053;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;IAMhaggler2011@62;Gahboninho@63;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.024;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@64;Gahboninho@65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.248;56;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;Agent21@66;Gahboninho@67;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.894;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BayesianAgent@68;Gahboninho@69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.997;46;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;BoulwareNegotiationParty@70;Agent21@71;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.204;7;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;ConcederNegotiationParty@72;Agent21@73;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.0;0.0;0.7216666666666667;0.9523769815965673;party1_utility.xml;party2_utility.xml
2.243;58;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;NiceTitForTat@74;Agent21@75;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
1.212;33;;60rounds;Yes;No;2;0.75167;0.80972;0.10011;0.12343;1.56138;IAMhaggler2011@76;Agent21@77;0.7516666666666667;0.8097165713527283;0.7516666666666667;0.8097165713527283;0.0;0.8097165713527283;0.0;0.0;0.7516666666666667;0.8097165713527283;party1_utility.xml;party2_utility.xml
1.264;59;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@78;Agent21@79;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.205;52;;60rounds;Yes;No;2;0.66876;0.74250;0.14010;0.26326;1.41126;Agent21@80;Agent21@81;0.7424999999999999;0.6687591642433374;0.7424999999999999;0.6687591642433374;0.7424999999999999;0.6687591642433374;0.0;0.0;0.7424999999999999;0.6687591642433374;party1_utility.xml;party2_utility.xml
0.476;13;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BayesianAgent@82;Agent21@83;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.675;49;;60rounds;Yes;No;2;0.75500;0.78082;0.12016;0.15076;1.53582;BoulwareNegotiationParty@84;BayesianAgent@85;0.755;0.7808163216837538;0.755;0.7808163216837538;0.755;0.0;0.0;0.0;0.755;0.7808163216837538;party1_utility.xml;party2_utility.xml
0.075;6;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;ConcederNegotiationParty@86;BayesianAgent@87;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
2.211;61;;60rounds;Yes;No;2;0.63000;0.82487;0.17408;0.18649;1.45487;NiceTitForTat@88;BayesianAgent@89;0.63;0.8248744419522236;0.63;0.8248744419522236;0.0;0.0;0.0;0.0;0.63;0.8248744419522236;party1_utility.xml;party2_utility.xml
1.054;39;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;IAMhaggler2011@90;BayesianAgent@91;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.899;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@92;BayesianAgent@93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.102;32;;60rounds;Yes;No;2;0.76943;0.80250;0.08198;0.16010;1.57193;Agent21@94;BayesianAgent@95;0.8025;0.7694283235957569;0.8025;0.7694283235957569;0.8025;0.0;0.0;0.0;0.8025;0.7694283235957569;party1_utility.xml;party2_utility.xml
0.449;16;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BayesianAgent@96;BayesianAgent@97;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
