sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.155;15;;60rounds;Yes;No;2;0.74190;0.78833;0.09007;0.18670;1.53023;IAMhaggler2011@40;TimeDependentAgentConceder@41;0.7883333333333333;0.7418981716525881;0.7883333333333333;0.7418981716525881;0.0;0.0;0.0;0.0;0.7883333333333333;0.7418981716525881;party1_utility.xml;party2_utility.xml
1.059;31;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;Agent21@42;IAMhaggler2012@43;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.0;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.757;47;;60rounds;Yes;No;2;0.67354;0.86583;0.01950;0.26753;1.53938;TimeDependentAgentBoulware@44;IAMhaggler2012@45;0.8658333333333332;0.6735423305803265;0.8658333333333332;0.6735423305803265;0.0;0.0;0.0;0.0;0.8658333333333332;0.6735423305803265;party1_utility.xml;party2_utility.xml
0.035;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@46;IAMhaggler2012@47;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.350;17;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@48;IAMhaggler2012@49;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.015;4;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@50;IAMhaggler2012@51;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.931;54;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;NiceTitForTat@52;IAMhaggler2012@53;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.311;15;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;IAMhaggler2011@54;IAMhaggler2012@55;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.0;0.0;0.0;0.0;0.7725;0.9120887338395958;party1_utility.xml;party2_utility.xml
1.065;47;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Agent21@56;TheFawkes@57;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.028;52;;60rounds;Yes;No;2;0.72167;0.92793;0.04826;0.06334;1.64959;TimeDependentAgentBoulware@58;TheFawkes@59;0.7216666666666667;0.9279255161862858;0.7216666666666667;0.9279255161862858;0.0;0.0;0.0;0.0;0.7216666666666667;0.9279255161862858;party1_utility.xml;party2_utility.xml
0.009;17;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;TimeDependentAgentConceder@60;TheFawkes@61;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.551;39;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@62;TheFawkes@63;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.016;4;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TheFawkes@64;TheFawkes@65;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.823;61;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;NiceTitForTat@66;TheFawkes@67;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.880;54;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;IAMhaggler2011@68;TheFawkes@69;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.0;0.0;0.0;0.0;0.7725;0.9120887338395958;party1_utility.xml;party2_utility.xml
1.938;49;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;Agent21@70;NiceTitForTat@71;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.774;50;;60rounds;Yes;No;2;0.77250;0.88764;0.02068;0.04279;1.66014;TimeDependentAgentBoulware@72;NiceTitForTat@73;0.7725;0.8876372684293143;0.7725;0.8876372684293143;0.0;0.0;0.0;0.0;0.7725;0.8876372684293143;party1_utility.xml;party2_utility.xml
0.311;18;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TimeDependentAgentConceder@74;NiceTitForTat@75;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
0.254;10;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;IAMhaggler2012@76;NiceTitForTat@77;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
0.037;4;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@78;NiceTitForTat@79;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.581;61;;60rounds;Yes;No;2;0.77250;0.86383;0.04218;0.06594;1.63633;NiceTitForTat@80;NiceTitForTat@81;0.7725;0.863825759227598;0.7725;0.863825759227598;0.0;0.0;0.0;0.0;0.7725;0.863825759227598;party1_utility.xml;party2_utility.xml
1.469;44;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;IAMhaggler2011@82;NiceTitForTat@83;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
1.458;42;;60rounds;Yes;No;2;0.65667;0.73340;0.21357;0.23358;1.39007;Agent21@84;IAMhaggler2011@85;0.6566666666666667;0.7334040659512777;0.6566666666666667;0.7334040659512777;0.6566666666666667;0.0;0.0;0.0;0.6566666666666667;0.7334040659512777;party1_utility.xml;party2_utility.xml
0.859;51;;60rounds;Yes;No;2;0.73020;0.74667;0.13191;0.20203;1.47687;TimeDependentAgentBoulware@86;IAMhaggler2011@87;0.7466666666666666;0.7302046535232236;0.7466666666666666;0.7302046535232236;0.0;0.0;0.0;0.0;0.7466666666666666;0.7302046535232236;party1_utility.xml;party2_utility.xml
0.037;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@88;IAMhaggler2011@89;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.317;15;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;IAMhaggler2012@90;IAMhaggler2011@91;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.0;0.0;0.0;0.0;0.7725;0.9120887338395958;party1_utility.xml;party2_utility.xml
0.017;4;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@92;IAMhaggler2011@93;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
2.225;61;;60rounds;Yes;No;2;0.68270;0.70750;0.17418;0.25779;1.39020;NiceTitForTat@94;IAMhaggler2011@95;0.7075;0.6827002433104601;0.7075;0.6827002433104601;0.0;0.0;0.0;0.0;0.7075;0.6827002433104601;party1_utility.xml;party2_utility.xml
0.492;23;;60rounds;Yes;No;2;0.73417;0.74668;0.14441;0.18885;1.48085;IAMhaggler2011@96;IAMhaggler2011@97;0.7341666666666666;0.746681392078479;0.7341666666666666;0.746681392078479;0.0;0.0;0.0;0.0;0.7341666666666666;0.746681392078479;party1_utility.xml;party2_utility.xml
