sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
2.052;53;;60rounds;Yes;No;2;0.71608;0.80583;0.07582;0.21351;1.52191;BRAMAgent@20;BoulwareNegotiationParty@21;0.8058333333333333;0.7160766085165009;0.8058333333333333;0.7160766085165009;0.0;0.7160766085165009;0.0;0.0;0.8058333333333333;0.7160766085165009;party1_utility.xml;party2_utility.xml
0.010;30;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;BoulwareNegotiationParty@22;ConcederNegotiationParty@23;0.975;0.49464690002105177;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.002;6;;60rounds;Yes;No;2;0.74667;0.77847;0.12816;0.15492;1.52513;ConcederNegotiationParty@24;ConcederNegotiationParty@25;0.7466666666666668;0.7784676281352214;0.7466666666666668;0.7784676281352214;0.7466666666666668;0.7784676281352214;0.0;0.0;0.7466666666666668;0.7784676281352214;party1_utility.xml;party2_utility.xml
0.015;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@26;ConcederNegotiationParty@27;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.286;16;;60rounds;Yes;No;2;0.53259;0.89083;0.09232;0.40988;1.42342;NiceTitForTat@28;ConcederNegotiationParty@29;0.8908333333333334;0.5325864542294909;0.8908333333333334;0.5325864542294909;0.0;0.5325864542294909;0.0;0.0;0.8908333333333334;0.5325864542294909;party1_utility.xml;party2_utility.xml
0.024;23;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;Agent_K@30;ConcederNegotiationParty@31;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
;19;Session genius.core.session.Session@3cf37ebb failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@33:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2015.JonnyBlack.JonnyBlack, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;JonnyBlack;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.055;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;IAMhaggler2011@34;ConcederNegotiationParty@35;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.349;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;TheNegotiatorReloaded@36;ConcederNegotiationParty@37;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.007;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@38;ConcederNegotiationParty@39;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.199;7;;60rounds;Yes;No;2;0.62500;0.74408;0.22630;0.24420;1.36908;Agent21@40;ConcederNegotiationParty@41;0.6250000000000001;0.7440819232767827;0.6250000000000001;0.7440819232767827;0.6250000000000001;0.7440819232767827;0.0;0.0;0.6250000000000001;0.7440819232767827;party1_utility.xml;party2_utility.xml
2.034;19;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;BRAMAgent@42;ConcederNegotiationParty@43;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.022;52;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BoulwareNegotiationParty@44;Gahboninho@45;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.006;10;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;ConcederNegotiationParty@46;Gahboninho@47;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.036;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@48;Gahboninho@49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.731;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;NiceTitForTat@50;Gahboninho@51;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.061;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Agent_K@52;Gahboninho@53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.041;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@54;Gahboninho@55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.101;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;IAMhaggler2011@56;Gahboninho@57;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.325;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@58;Gahboninho@59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.005;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@60;Gahboninho@61;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.003;45;;60rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;Agent21@62;Gahboninho@63;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.0;0.0;0.0;0.6458333333333333;0.9835232614447449;party1_utility.xml;party2_utility.xml
2.048;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@64;Gahboninho@65;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.675;47;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;BoulwareNegotiationParty@66;NiceTitForTat@67;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
0.045;5;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;ConcederNegotiationParty@68;NiceTitForTat@69;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
0.686;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@70;NiceTitForTat@71;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
1.417;61;;60rounds;Yes;No;2;0.78500;0.88030;0.02381;0.04826;1.66530;NiceTitForTat@72;NiceTitForTat@73;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.8803024977828533;0.0;0.0;0.0;0.0;0.7850000000000001;0.8803024977828533;party1_utility.xml;party2_utility.xml
0.762;54;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;Agent_K@74;NiceTitForTat@75;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
;61;Session genius.core.session.Session@3173cd8d failed: Failed to execute protocol: Execution failed of NiceTitForTat@77:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2015.JonnyBlack.JonnyBlack, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat];60rounds;No;;0;;;;;;JonnyBlack;NiceTitForTat;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.519;19;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2011@78;NiceTitForTat@79;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.038;61;;60rounds;Yes;No;2;0.46861;0.86417;0.11385;0.46672;1.33277;TheNegotiatorReloaded@80;NiceTitForTat@81;0.8641666666666666;0.4686053054614722;0.8641666666666666;0.4686053054614722;0.0;0.0;0.0;0.0;0.8641666666666666;0.4686053054614722;party1_utility.xml;party2_utility.xml
0.007;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@82;NiceTitForTat@83;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.817;22;;60rounds;Yes;No;2;0.58250;0.94749;0.09224;0.20338;1.52999;Agent21@84;NiceTitForTat@85;0.5825;0.9474860195378878;0.5825;0.9474860195378878;0.5825;0.0;0.0;0.0;0.5825;0.9474860195378878;party1_utility.xml;party2_utility.xml
2.767;57;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@86;NiceTitForTat@87;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.058;48;;60rounds;Yes;No;2;0.78500;0.88030;0.02381;0.04826;1.66530;BoulwareNegotiationParty@88;Agent_K@89;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.8803024977828533;party1_utility.xml;party2_utility.xml
0.011;9;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;ConcederNegotiationParty@90;Agent_K@91;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.065;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@92;Agent_K@93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.932;61;;60rounds;Yes;No;2;0.35917;0.70549;0.41980;0.48072;1.06466;NiceTitForTat@94;Agent_K@95;0.35916666666666663;0.7054933804232264;0.35916666666666663;0.7054933804232264;0.0;0.0;0.0;0.0;0.35916666666666663;0.7054933804232264;party1_utility.xml;party2_utility.xml
0.082;54;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Agent_K@96;Agent_K@97;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.061;53;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;JonnyBlack@98;Agent_K@99;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.305;23;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;IAMhaggler2011@100;Agent_K@101;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.0;0.0;0.0;0.0;0.7216666666666667;0.9523769815965673;party1_utility.xml;party2_utility.xml
0.353;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@102;Agent_K@103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.006;3;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;AgentM@104;Agent_K@105;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.212;8;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;Agent21@106;Agent_K@107;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.0;0.0;0.0;0.7216666666666667;0.9523769815965673;party1_utility.xml;party2_utility.xml
2.071;53;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;BRAMAgent@108;Agent_K@109;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
;52;Session genius.core.session.Session@15420ffd failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@110:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;BoulwareNegotiationParty;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;10;Session genius.core.session.Session@42acb174 failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@112:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;ConcederNegotiationParty;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.033;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@114;JonnyBlack@115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;61;Session genius.core.session.Session@5a84e4c9 failed: Failed to execute protocol: Execution failed of NiceTitForTat@116:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;NiceTitForTat;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.052;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Agent_K@118;JonnyBlack@119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.040;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@120;JonnyBlack@121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;58;Session genius.core.session.Session@1564c055 failed: Failed to execute protocol: Execution failed of IAMhaggler2011@122:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2011.IAMhaggler2011.IAMhaggler2011, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;IAMhaggler2011;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.335;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@124;JonnyBlack@125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;3;Session genius.core.session.Session@6267a3e6 failed: Failed to execute protocol: Execution failed of AgentM@126:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2014.AgentM.AgentM, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;AgentM;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;53;Session genius.core.session.Session@448b62dc failed: Failed to execute protocol: Execution failed of Agent21@128:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;Agent21;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;61;Session genius.core.session.Session@5fd6a5c3 failed: Failed to execute protocol: Execution failed of BRAMAgent@130:java.lang.ClassCastException: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer: genius.core.actions.Accept cannot be cast to genius.core.actions.Offer:[agents.anac.y2011.BramAgent.BRAMAgent, agents.anac.y2015.JonnyBlack.JonnyBlack];60rounds;No;;0;;;;;;BRAMAgent;JonnyBlack;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.871;52;;60rounds;Yes;No;2;0.67083;0.73510;0.20396;0.22464;1.40593;BoulwareNegotiationParty@132;IAMhaggler2011@133;0.6708333333333334;0.7350956155819032;0.6708333333333334;0.7350956155819032;0.6708333333333334;0.0;0.0;0.0;0.6708333333333334;0.7350956155819032;party1_utility.xml;party2_utility.xml
0.050;8;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;ConcederNegotiationParty@134;IAMhaggler2011@135;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.0;0.0;0.0;0.7091666666666667;0.9597117522430285;party1_utility.xml;party2_utility.xml
1.129;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@136;IAMhaggler2011@137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.023;59;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;NiceTitForTat@138;IAMhaggler2011@139;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.838;53;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;Agent_K@140;IAMhaggler2011@141;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
1.101;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@142;IAMhaggler2011@143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.192;11;;60rounds;Yes;No;2;0.74667;0.77847;0.12816;0.15492;1.52513;IAMhaggler2011@144;IAMhaggler2011@145;0.7466666666666668;0.7784676281352214;0.7466666666666668;0.7784676281352214;0.0;0.0;0.0;0.0;0.7466666666666668;0.7784676281352214;party1_utility.xml;party2_utility.xml
1.347;58;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;TheNegotiatorReloaded@146;IAMhaggler2011@147;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.0;0.0;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
0.009;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@148;IAMhaggler2011@149;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.235;37;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;Agent21@150;IAMhaggler2011@151;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.8783333333333334;0.0;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
2.934;54;;60rounds;Yes;No;2;0.75700;0.81833;0.06285;0.17477;1.57534;BRAMAgent@152;IAMhaggler2011@153;0.8183333333333332;0.7570048124820374;0.8183333333333332;0.7570048124820374;0.0;0.0;0.0;0.0;0.8183333333333332;0.7570048124820374;party1_utility.xml;party2_utility.xml
0.344;52;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BoulwareNegotiationParty@154;TheNegotiatorReloaded@155;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.124;10;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;ConcederNegotiationParty@156;TheNegotiatorReloaded@157;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.341;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@158;TheNegotiatorReloaded@159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.050;61;;60rounds;Yes;No;2;0.61417;0.85959;0.14719;0.18423;1.47375;NiceTitForTat@160;TheNegotiatorReloaded@161;0.6141666666666666;0.8595877376398615;0.6141666666666666;0.8595877376398615;0.0;0.0;0.0;0.0;0.6141666666666666;0.8595877376398615;party1_utility.xml;party2_utility.xml
0.371;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Agent_K@162;TheNegotiatorReloaded@163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.367;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;JonnyBlack@164;TheNegotiatorReloaded@165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.319;58;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;IAMhaggler2011@166;TheNegotiatorReloaded@167;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.688;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@168;TheNegotiatorReloaded@169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.003;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@170;TheNegotiatorReloaded@171;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
