sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.205;52;;60rounds;Yes;No;2;0.65877;0.87333;0.02746;0.28389;1.53210;MaxOops@20;BoulwareNegotiationParty@21;0.8733333333333333;0.6587701259180746;0.8733333333333333;0.6587701259180746;0.8733333333333333;0.6587701259180746;0.0;0.0;0.8733333333333333;0.6587701259180746;party1_utility.xml;party2_utility.xml
0.011;30;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;BoulwareNegotiationParty@22;ConcederNegotiationParty@23;0.975;0.49464690002105177;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.003;6;;60rounds;Yes;No;2;0.74667;0.77847;0.12816;0.15492;1.52513;ConcederNegotiationParty@24;ConcederNegotiationParty@25;0.7466666666666668;0.7784676281352214;0.7466666666666668;0.7784676281352214;0.7466666666666668;0.7784676281352214;0.0;0.0;0.7466666666666668;0.7784676281352214;party1_utility.xml;party2_utility.xml
0.450;17;;60rounds;Yes;No;2;0.58990;0.84667;0.10128;0.34424;1.43656;Agent21@26;ConcederNegotiationParty@27;0.8466666666666667;0.5898950545324148;0.8466666666666667;0.5898950545324148;0.8466666666666667;0.5898950545324148;0.0;0.0;0.8466666666666667;0.5898950545324148;party1_utility.xml;party2_utility.xml
0.102;7;;60rounds;Yes;No;2;0.75500;0.80463;0.10391;0.12752;1.55963;BayesianAgent@28;ConcederNegotiationParty@29;0.755;0.8046278308854702;0.755;0.8046278308854702;0.0;0.8046278308854702;0.0;0.0;0.755;0.8046278308854702;party1_utility.xml;party2_utility.xml
0.055;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;IAMhaggler2012@30;ConcederNegotiationParty@31;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.015;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;BRAMAgent2@32;ConcederNegotiationParty@33;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.019;19;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;Agent_K@34;ConcederNegotiationParty@35;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
5.114;10;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;AgentFSEGA@36;ConcederNegotiationParty@37;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.018;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Shiboy@38;ConcederNegotiationParty@39;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.008;19;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;PonPokoAgent@40;ConcederNegotiationParty@41;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.042;21;;60rounds;Yes;No;2;0.48721;0.90667;0.06874;0.45782;1.39388;MaxOops@42;ConcederNegotiationParty@43;0.9066666666666666;0.48720946600526105;0.9066666666666666;0.48720946600526105;0.9066666666666666;0.48720946600526105;0.0;0.0;0.9066666666666666;0.48720946600526105;party1_utility.xml;party2_utility.xml
1.048;49;;60rounds;Yes;No;2;0.68779;0.76750;0.11420;0.24141;1.45529;BoulwareNegotiationParty@44;Agent21@45;0.7675000000000001;0.6877889837777185;0.7675000000000001;0.6877889837777185;0.7675000000000001;0.6877889837777185;0.0;0.0;0.7675000000000001;0.6877889837777185;party1_utility.xml;party2_utility.xml
0.189;8;;60rounds;Yes;No;2;0.70917;0.93590;0.04218;0.07619;1.64507;ConcederNegotiationParty@46;Agent21@47;0.7091666666666667;0.9359002430413121;0.7091666666666667;0.9359002430413121;0.7091666666666667;0.9359002430413121;0.0;0.0;0.7091666666666667;0.9359002430413121;party1_utility.xml;party2_utility.xml
1.836;41;;60rounds;Yes;No;2;0.67354;0.86583;0.01950;0.26753;1.53938;Agent21@48;Agent21@49;0.8658333333333332;0.6735423305803265;0.8658333333333332;0.6735423305803265;0.8658333333333332;0.6735423305803265;0.0;0.0;0.8658333333333332;0.6735423305803265;party1_utility.xml;party2_utility.xml
0.467;13;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;BayesianAgent@50;Agent21@51;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.439;13;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@52;Agent21@53;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.320;59;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;BRAMAgent2@54;Agent21@55;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
1.150;50;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;Agent_K@56;Agent21@57;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
14.136;47;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;AgentFSEGA@58;Agent21@59;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
1.354;59;;60rounds;Yes;No;2;0.38548;0.92417;0.09595;0.56064;1.30964;Shiboy@60;Agent21@61;0.9241666666666667;0.38547725972695873;0.9241666666666667;0.38547725972695873;0.9241666666666667;0.38547725972695873;0.0;0.0;0.9241666666666667;0.38547725972695873;party1_utility.xml;party2_utility.xml
1.076;47;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;PonPokoAgent@62;Agent21@63;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
1.539;59;;60rounds;Yes;No;2;0.48721;0.90667;0.06874;0.45782;1.39388;MaxOops@64;Agent21@65;0.9066666666666666;0.48720946600526105;0.9066666666666666;0.48720946600526105;0.9066666666666666;0.48720946600526105;0.0;0.0;0.9066666666666666;0.48720946600526105;party1_utility.xml;party2_utility.xml
0.637;49;;60rounds;Yes;No;2;0.75500;0.78082;0.12016;0.15076;1.53582;BoulwareNegotiationParty@66;BayesianAgent@67;0.755;0.7808163216837538;0.755;0.7808163216837538;0.755;0.0;0.0;0.0;0.755;0.7808163216837538;party1_utility.xml;party2_utility.xml
0.076;6;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;ConcederNegotiationParty@68;BayesianAgent@69;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
1.476;40;;60rounds;Yes;No;2;0.42427;0.67417;0.30895;0.51633;1.09844;Agent21@70;BayesianAgent@71;0.6741666666666667;0.4242748522658341;0.6741666666666667;0.4242748522658341;0.6741666666666667;0.0;0.0;0.0;0.6741666666666667;0.4242748522658341;party1_utility.xml;party2_utility.xml
0.426;16;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BayesianAgent@72;BayesianAgent@73;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.332;14;;60rounds;Yes;No;2;0.70874;0.81833;0.06688;0.22234;1.52708;IAMhaggler2012@74;BayesianAgent@75;0.8183333333333335;0.7087418378700396;0.8183333333333335;0.7087418378700396;0.0;0.0;0.0;0.0;0.8183333333333335;0.7087418378700396;party1_utility.xml;party2_utility.xml
0.845;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BRAMAgent2@76;BayesianAgent@77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.701;51;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Agent_K@78;BayesianAgent@79;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
14.354;56;;60rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;AgentFSEGA@80;BayesianAgent@81;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.0;0.0;0.0;0.0;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
0.843;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Shiboy@82;BayesianAgent@83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.839;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;PonPokoAgent@84;BayesianAgent@85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.003;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;MaxOops@86;BayesianAgent@87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.680;42;;60rounds;Yes;No;2;0.69002;0.87833;0.00608;0.25616;1.56835;BoulwareNegotiationParty@88;IAMhaggler2012@89;0.8783333333333334;0.6900190691355816;0.8783333333333334;0.6900190691355816;0.8783333333333334;0.0;0.0;0.0;0.8783333333333334;0.6900190691355816;party1_utility.xml;party2_utility.xml
0.073;10;;60rounds;Yes;No;2;0.73255;0.81833;0.06027;0.19883;1.55089;ConcederNegotiationParty@90;IAMhaggler2012@91;0.8183333333333335;0.732553347071756;0.8183333333333335;0.732553347071756;0.8183333333333335;0.0;0.0;0.0;0.8183333333333335;0.732553347071756;party1_utility.xml;party2_utility.xml
1.065;31;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;Agent21@92;IAMhaggler2012@93;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.0;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.259;12;;60rounds;Yes;No;2;0.75167;0.80972;0.10011;0.12343;1.56138;BayesianAgent@94;IAMhaggler2012@95;0.7516666666666667;0.8097165713527283;0.7516666666666667;0.8097165713527283;0.0;0.0;0.0;0.0;0.7516666666666667;0.8097165713527283;party1_utility.xml;party2_utility.xml
0.354;17;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@96;IAMhaggler2012@97;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.093;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BRAMAgent2@98;IAMhaggler2012@99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.614;45;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Agent_K@100;IAMhaggler2012@101;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
12.479;21;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;AgentFSEGA@102;IAMhaggler2012@103;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.842;53;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Shiboy@104;IAMhaggler2012@105;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.688;45;;60rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;PonPokoAgent@106;IAMhaggler2012@107;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.0;0.0;0.0;0.8783333333333334;0.7382820437475793;party1_utility.xml;party2_utility.xml
0.554;37;;60rounds;Yes;No;2;0.65877;0.87333;0.02746;0.28389;1.53210;MaxOops@108;IAMhaggler2012@109;0.8733333333333333;0.6587701259180746;0.8733333333333333;0.6587701259180746;0.8733333333333333;0.0;0.0;0.0;0.8733333333333333;0.6587701259180746;party1_utility.xml;party2_utility.xml
0.016;52;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BoulwareNegotiationParty@110;BRAMAgent2@111;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.004;10;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;ConcederNegotiationParty@112;BRAMAgent2@113;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.223;53;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;Agent21@114;BRAMAgent2@115;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.792;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BayesianAgent@116;BRAMAgent2@117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.054;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;IAMhaggler2012@118;BRAMAgent2@119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.022;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BRAMAgent2@120;BRAMAgent2@121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.048;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Agent_K@122;BRAMAgent2@123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
11.626;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;AgentFSEGA@124;BRAMAgent2@125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.025;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Shiboy@126;BRAMAgent2@127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.027;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;PonPokoAgent@128;BRAMAgent2@129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.244;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;MaxOops@130;BRAMAgent2@131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.047;49;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;BoulwareNegotiationParty@132;Agent_K@133;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
0.008;7;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;ConcederNegotiationParty@134;Agent_K@135;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
1.168;49;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;Agent21@136;Agent_K@137;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
0.562;43;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;BayesianAgent@138;Agent_K@139;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.0;0.0;0.0;0.0;0.7725;0.9120887338395958;party1_utility.xml;party2_utility.xml
0.655;42;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@140;Agent_K@141;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.056;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BRAMAgent2@142;Agent_K@143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.082;54;;60rounds;Yes;No;2;0.75333;0.78018;0.12185;0.15173;1.53351;Agent_K@144;Agent_K@145;0.7533333333333334;0.7801784831796863;0.7533333333333334;0.7801784831796863;0.0;0.0;0.0;0.0;0.7533333333333334;0.7801784831796863;party1_utility.xml;party2_utility.xml
14.003;54;;60rounds;Yes;No;2;0.68493;0.88167;0.00000;0.26211;1.56660;AgentFSEGA@146;Agent_K@147;0.8816666666666667;0.6849303286683233;0.8816666666666667;0.6849303286683233;0.0;0.0;0.0;0.0;0.8816666666666667;0.6849303286683233;party1_utility.xml;party2_utility.xml
0.048;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Shiboy@148;Agent_K@149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.054;54;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;PonPokoAgent@150;Agent_K@151;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.193;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;MaxOops@152;Agent_K@153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
9.624;47;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BoulwareNegotiationParty@154;AgentFSEGA@155;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
4.322;8;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;ConcederNegotiationParty@156;AgentFSEGA@157;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.0;0.0;0.0;0.7091666666666667;0.9597117522430285;party1_utility.xml;party2_utility.xml
12.982;47;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Agent21@158;AgentFSEGA@159;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
12.022;22;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;BayesianAgent@160;AgentFSEGA@161;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
8.338;13;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@162;AgentFSEGA@163;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
